#{"t_start": 1624504600.3614042, "env_id": null}
r,l,t
-1.7758187,2250,27.933262
4.3051,2250,27.933262
0.9955284,2250,27.933262
2.6713057,2250,27.933262
0.28447405,2250,27.933262
-43.496254,2250,27.933262
1.2931757,2250,27.933262
-1.1274117,2250,27.933262
3.4638307,2250,27.933262
2.8309834,2250,27.933262
2.9813607,2250,27.933262
2.8954618,2250,27.933262
-0.5607831,2250,27.933262
-1.7014904,2250,27.933262
2.3365726,2250,27.933262
-1.2825657,2250,27.933262
2.0686398,2250,27.933262
-0.7202029,2250,27.933262
5.1956577,2250,27.933262
3.5898547,2250,27.933262
4.6183586,2250,27.933262
-0.026473988,2250,27.933262
1.3825014,2250,27.933262
3.556034,2250,27.933262
-1.0909665,2250,27.933262
1.0494719,2250,27.933262
0.5467561,2250,27.933262
2.4850893,2250,27.933262
2.7783358,2250,27.933262
1.409467,2250,27.933262
3.2893524,2250,27.933262
2.4532948,2250,27.933262
6.465226,2250,27.933262
3.9851255,2250,27.933262
-0.27199063,2250,27.933262
0.25337696,2250,27.933262
-5.10199,2250,27.933262
8.122175,2250,27.933262
2.1503882,2250,27.933262
0.063306205,2250,27.933262
5.328288,2250,52.696659
-1.9916993,2250,52.696659
1.5989641,2250,52.696659
-51.482494,2250,52.696659
3.4055154,2250,52.696659
2.2844143,2250,52.696659
98.90286,2250,52.696659
-54.32533,2250,52.696659
2.8681955,2250,52.697659
2.3591826,2250,52.697659
4.3689466,2250,52.697659
-50.77288,2250,52.697659
-0.38477653,2250,52.697659
-1.112701,2250,52.697659
-0.7573117,2250,52.697659
0.8192462,2250,52.697659
0.5573893,2250,52.697659
12.870622,2250,52.697659
1.0949321,2250,52.697659
1.046708,2250,52.697659
2.7526805,2250,52.697659
-0.00050632696,2250,52.697659
0.27315238,2250,52.697659
1.8348447,2250,52.697659
6.224828,2250,52.697659
7.560549,2250,52.697659
0.6688899,2250,52.697659
3.6893601,2250,52.697659
0.29713657,2250,52.697659
1.4179211,2250,52.697659
0.29634613,2250,52.697659
0.4569199,2250,52.697659
3.323164,2250,52.697659
0.9803346,2250,52.697659
0.35899717,2250,52.697659
1.1688309,2250,52.697659
6.466831,2250,52.697659
0.7154523,2250,52.697659
7.428456,2250,52.697659
10.081015,2250,52.697659
4.100266,2250,77.544315
-1.0205605,2250,77.544315
0.5943168,2250,77.544315
-0.71443987,2250,77.544315
1.6844575,2250,77.544315
3.9147828,2250,77.544315
-55.832664,2250,77.544315
99.28537,2250,77.544315
0.9803062,2250,77.544315
-1.2532449,2250,77.544315
-5.269671,2250,77.544315
5.4288125,2250,77.544315
1.7113597,2250,77.544315
1.7156887,2250,77.544315
5.090865,2250,77.544315
20.112713,2250,77.544315
1.6299529,2250,77.544315
1.5864489,2250,77.544315
-0.49362385,2250,77.544315
0.5497214,2250,77.544315
0.18914863,2250,77.544315
-0.9260478,2250,77.544315
0.39217737,2250,77.544315
6.5491886,2250,77.544315
104.92249,2250,77.544315
-46.333767,2250,77.544315
0.02044549,2250,77.544315
0.6202767,2250,77.544315
-0.7972523,2250,77.544315
0.37180626,2250,77.544315
-46.52398,2250,77.544315
2.9822807,2250,77.544315
97.97933,2250,77.544315
-54.352676,2250,77.544315
0.550119,2250,77.544315
2.820675,2250,77.544315
13.483985,2250,77.544315
2.335571,2250,77.544315
0.6963332,2250,77.544315
1.0778785,2250,77.544315
6.4479604,2250,104.304423
7.2495317,2250,104.304423
0.84326893,2250,104.304423
0.99093866,2250,104.304423
4.5053463,2250,104.304423
2.4939952,2250,104.304423
0.029356446,2250,104.304423
1.7036031,2250,104.304423
4.6173224,2250,104.304423
7.6629295,2250,104.304423
-0.11791925,2250,104.304423
-0.64239717,2250,104.304423
0.9517368,2250,104.304423
1.971276,2250,104.304423
2.5198035,2250,104.304423
2.095438,2250,104.304423
2.7319775,2250,104.304423
1.9245595,2250,104.304423
2.6246836,2250,104.304423
1.0702527,2250,104.304423
-5.657505,2250,104.304423
-1.4712051,2250,104.304423
1.9445392,2250,104.304423
2.6198077,2250,104.304423
-0.97713536,2250,104.304423
1.6998645,2250,104.304423
1.0789855,2250,104.304423
3.4876118,2250,104.304423
1.1600883,2250,104.304423
-0.53013283,2250,104.304423
0.34060988,2250,104.304423
0.036200546,2250,104.304423
4.824987,2250,104.304423
4.089626,2250,104.304423
0.95214355,2250,104.304423
7.3682556,2250,104.304423
1.8317555,2250,104.304423
1.098603,2250,104.304423
2.258467,2250,104.304423
-0.17192808,2250,104.304423
14.785454,2250,128.862988
-0.21851976,2250,128.862988
3.768258,2250,128.862988
-0.58018976,2250,128.862988
0.5813114,2250,128.862988
-0.7260507,2250,128.862988
0.9069777,2250,128.862988
3.603814,2250,128.862988
0.6779336,2250,128.862988
0.44127944,2250,128.862988
-51.615,2250,128.862988
100.01206,2250,128.862988
0.39213246,2250,128.862988
-0.41184923,2250,128.862988
0.8963126,2250,128.862988
6.3485403,2250,128.862988
0.9384929,2250,128.862988
3.8419523,2250,128.862988
2.8081045,2250,128.862988
0.9605894,2250,128.862988
0.9023389,2250,128.862988
2.22923,2250,128.862988
2.9278603,2250,128.862988
2.189316,2250,128.862988
-0.9207819,2250,128.862988
-1.4828032,2250,128.862988
8.467652,2250,128.862988
-0.66874444,2250,128.862988
0.46354005,2250,128.862988
0.33750492,2250,128.862988
-52.901657,2250,128.862988
99.952126,2250,128.862988
-0.09273465,2250,128.862988
0.26138654,2250,128.862988
-54.350414,2250,128.862988
104.72813,2250,128.862988
1.9417706,2250,128.862988
-1.562237,2250,128.862988
6.118467,2250,128.862988
12.473087,2250,128.862988
7.1344657,2250,153.448936
-4.022272,2250,153.449935
1.7126808,2250,153.449935
0.36829823,2250,153.449935
0.62238294,2250,153.449935
7.4023194,2250,153.449935
5.3124194,2250,153.449935
14.556915,2250,153.449935
2.6225674,2250,153.449935
2.253652,2250,153.449935
-0.4747543,2250,153.449935
1.2984372,2250,153.449935
-10.382572,2250,153.449935
5.4202995,2250,153.449935
2.0047107,2250,153.449935
1.7085661,2250,153.449935
3.733111,2250,153.449935
2.6456563,2250,153.449935
-1.0037037,2250,153.449935
2.4213884,2250,153.449935
-0.2903467,2250,153.449935
-4.131654,2250,153.449935
0.594538,2250,153.449935
-0.6211246,2250,153.449935
-2.0991454,2250,153.449935
4.2102923,2250,153.449935
7.5522923,2250,153.449935
4.339293,2250,153.449935
-1.4608248,2250,153.449935
0.19564924,2250,153.449935
2.3866494,2250,153.449935
2.1215496,2250,153.449935
-0.7281819,2250,153.449935
-0.32993078,2250,153.449935
2.3635035,2250,153.449935
-0.025696116,2250,153.449935
9.671184,2250,153.449935
-51.82139,2250,153.449935
4.1219487,2250,153.449935
4.242312,2250,153.449935
0.47154528,2250,176.915992
1.6899972,2250,176.915992
-1.0521017,2250,176.915992
-0.6278488,2250,176.915992
5.140221,2250,176.915992
8.433123,2250,176.915992
4.045521,2250,176.915992
-1.4856467,2250,176.915992
-0.0066815717,2250,176.915992
0.035539936,2250,176.915992
-8.242333,2250,176.915992
2.0266905,2250,176.915992
1.5940638,2250,176.915992
22.104404,2250,176.915992
-5.4653144,2250,176.915992
3.5932505,2250,176.915992
2.0376961,2250,176.915992
1.2913911,2250,176.915992
96.05818,2250,176.915992
-53.78219,2250,176.915992
-0.41591322,2250,176.915992
8.3986,2250,176.915992
2.6592515,2250,176.915992
0.84198415,2250,176.915992
1.998756,2250,176.915992
2.2562525,2250,176.915992
2.3474116,2250,176.915992
2.902414,2250,176.915992
-0.7117601,2250,176.915992
-0.39719173,2250,176.915992
1.0980308,2250,176.915992
0.6892798,2250,176.915992
0.7591419,2250,176.915992
2.2589154,2250,176.915992
-0.043847505,2250,176.915992
-0.21437989,2250,176.915992
2.587829,2250,176.915992
-0.3620625,2250,176.915992
13.999653,2250,176.915992
2.5111165,2250,176.915992
0.7168469,2250,199.129913
3.1307602,2250,199.129913
2.7382648,2250,199.129913
13.553752,2250,199.129913
-0.26465923,2250,199.129913
0.95329803,2250,199.129913
-1.0507561,2250,199.129913
-0.63841337,2250,199.129913
-0.2924292,2250,199.129913
0.2582221,2250,199.129913
0.23801611,2250,199.129913
1.0925725,2250,199.129913
99.42409,2250,199.129913
-50.14447,2250,199.129913
0.93073124,2250,199.129913
2.5795195,2250,199.129913
1.3071858,2250,199.129913
2.1203883,2250,199.129913
0.03012942,2250,199.129913
-0.033936024,2250,199.129913
3.7996125,2250,199.129913
3.9371836,2250,199.129913
3.4088612,2250,199.129913
1.5606014,2250,199.129913
1.1800412,2250,199.129913
-0.49623635,2250,199.129913
1.4989579,2250,199.129913
-1.0032182,2250,199.129913
-0.047059394,2250,199.129913
2.6968088,2250,199.129913
-0.27398828,2250,199.129913
-0.038159057,2250,199.129913
1.1586512,2250,199.129913
6.66775,2250,199.129913
6.628545,2250,199.129913
1.945267,2250,199.129913
2.2380583,2250,199.129913
1.1908767,2250,199.129913
9.7924385,2250,199.129913
5.220805,2250,199.129913
-0.4415185,2250,222.215911
0.5074001,2250,222.215911
5.7013907,2250,222.215911
0.32710525,2250,222.215911
-1.7824345,2250,222.215911
-0.25703177,2250,222.215911
-52.8954,2250,222.215911
99.657074,2250,222.215911
-0.87960356,2250,222.215911
-0.9030599,2250,222.215911
-0.5665011,2250,222.215911
-0.81153136,2250,222.215911
-1.048938,2250,222.215911
4.413853,2250,222.215911
3.8201168,2250,222.215911
2.3922293,2250,222.215911
8.225853,2250,222.215911
7.3777885,2250,222.215911
1.817129,2250,222.215911
4.6499314,2250,222.215911
1.8781545,2250,222.215911
2.7910435,2250,222.215911
-0.81838447,2250,222.215911
2.6184423,2250,222.215911
1.1578737,2250,222.215911
-1.3474149,2250,222.215911
5.4868426,2250,222.215911
-0.35714895,2250,222.215911
-1.2632432,2250,222.215911
-0.54584,2250,222.215911
2.0010018,2250,222.215911
4.5308595,2250,222.215911
4.044744,2250,222.215911
5.2714577,2250,222.215911
2.0045419,2250,222.215911
1.411748,2250,222.215911
5.0563674,2250,222.215911
7.2912607,2250,222.215911
7.75321,2250,222.215911
1.1379699,2250,222.215911
0.5846184,2250,245.295007
3.461485,2250,245.296008
2.3314822,2250,245.296008
1.7714096,2250,245.296008
98.229126,2250,245.296008
-51.476852,2250,245.296008
4.251526,2250,245.296008
11.030853,2250,245.296008
0.8117842,2250,245.296008
0.64882815,2250,245.296008
2.791603,2250,245.296008
1.1513824,2250,245.296008
1.1905943,2250,245.296008
-1.3601929,2250,245.296008
-1.770235,2250,245.296008
0.35436368,2250,245.296008
-2.7803104,2250,245.296008
12.203921,2250,245.296008
3.1299791,2250,245.296008
-1.5781729,2250,245.296008
2.2890828,2250,245.296008
1.3762537,2250,245.296008
2.8728194,2250,245.296008
3.3184779,2250,245.296008
100.32004,2250,245.296008
-54.41495,2250,245.296008
2.5305347,2250,245.296008
-0.10126372,2250,245.296008
102.46023,2250,245.296008
-57.150784,2250,245.296008
3.8899412,2250,245.296008
4.187463,2250,245.296008
2.49992,2250,245.296008
-0.5404499,2250,245.296008
0.4186254,2250,245.296008
0.91225,2250,245.296008
-0.64383817,2250,245.296008
2.9442217,2250,245.296008
2.854693,2250,245.296008
3.4846797,2250,245.296008
6.251082,2250,272.152035
11.995371,2250,272.152035
3.0526886,2250,272.152035
1.4316206,2250,272.152035
1.1849377,2250,272.152035
2.9456034,2250,272.152035
2.2960227,2250,272.152035
-5.6119146,2250,272.152035
0.48396254,2250,272.152035
1.9666982,2250,272.152035
6.524693,2250,272.152035
0.3074,2250,272.152035
2.774735,2250,272.152035
4.5342584,2250,272.152035
3.6166856,2250,272.152035
1.268016,2250,272.152035
2.4012702,2250,272.152035
0.71691424,2250,272.152035
97.91512,2250,272.152035
-36.70043,2250,272.152035
0.566164,2250,272.152035
2.4986749,2250,272.152035
1.9983745,2250,272.152035
0.68770236,2250,272.152035
0.99597144,2250,272.152035
2.8294783,2250,272.152035
-0.35023716,2250,272.152035
1.7836213,2250,272.152035
-1.8475989,2250,272.152035
0.75274193,2250,272.152035
-0.7539414,2250,272.152035
-1.8825904,2250,272.152035
5.7554007,2250,272.152035
4.8990445,2250,272.152035
3.2498598,2250,272.152035
-0.5364195,2250,272.152035
3.0393376,2250,272.152035
-5.1677423,2250,272.152035
2.7975707,2250,272.152035
4.563937,2250,272.152035
0.35467342,2250,293.236612
0.14628103,2250,293.236612
1.4970238,2250,293.236612
0.9178897,2250,293.236612
-0.9750293,2250,293.236612
1.0909659,2250,293.236612
-1.7666825,2250,293.236612
2.167003,2250,293.236612
0.83167136,2250,293.236612
1.0316263,2250,293.236612
-2.2115657,2250,293.236612
2.5089657,2250,293.236612
1.2874761,2250,293.236612
1.3413156,2250,293.236612
99.23862,2250,293.236612
-49.747635,2250,293.236612
2.6613088,2250,293.236612
3.5064828,2250,293.236612
5.1275473,2250,293.236612
6.3024077,2250,293.236612
3.6383557,2250,293.236612
2.4730852,2250,293.237612
1.3926528,2250,293.237612
1.1784068,2250,293.237612
1.53562,2250,293.237612
3.506161,2250,293.237612
2.3620815,2250,293.237612
-2.666,2250,293.237612
2.781264,2250,293.237612
2.8543334,2250,293.237612
0.65028316,2250,293.237612
3.515378,2250,293.237612
4.999182,2250,293.237612
10.332259,2250,293.237612
87.248985,2250,293.237612
-52.87179,2250,293.237612
2.1768312,2250,293.237612
0.8748649,2250,293.237612
-47.597584,2250,293.237612
3.9443295,2250,293.237612
0.28326952,2250,314.361645
0.9619285,2250,314.361645
3.6120956,2250,314.361645
3.4072309,2250,314.361645
0.8952963,2250,314.361645
2.1061623,2250,314.361645
2.9083033,2250,314.361645
0.17644404,2250,314.361645
-1.510385,2250,314.361645
1.0754507,2250,314.361645
2.131265,2250,314.361645
1.193062,2250,314.361645
-3.3380468,2250,314.361645
8.101514,2250,314.361645
2.6167386,2250,314.361645
1.9472328,2250,314.361645
0.058304608,2250,314.361645
9.042366,2250,314.361645
0.22413862,2250,314.361645
2.4996555,2250,314.361645
0.21402897,2250,314.361645
-0.46558917,2250,314.361645
0.3343477,2250,314.361645
2.330115,2250,314.361645
2.1954033,2250,314.361645
6.786749,2250,314.361645
0.21209544,2250,314.361645
5.113339,2250,314.361645
3.2736034,2250,314.361645
3.3259232,2250,314.361645
1.8373282,2250,314.361645
0.27543354,2250,314.361645
0.91710067,2250,314.361645
0.6659743,2250,314.361645
-0.9936104,2250,314.361645
3.0903807,2250,314.361645
0.3214771,2250,314.361645
3.080623,2250,314.361645
-0.57200986,2250,314.361645
2.9270294,2250,314.361645
1.291222,2250,335.838497
1.1729196,2250,335.838497
1.8040313,2250,335.838497
2.316681,2250,335.839496
1.947563,2250,335.839496
5.069048,2250,335.839496
0.3257638,2250,335.839496
2.4737215,2250,335.839496
1.228017,2250,335.839496
-0.7600295,2250,335.839496
0.9970263,2250,335.839496
0.41719803,2250,335.839496
2.9151015,2250,335.839496
3.754473,2250,335.839496
-0.6551083,2250,335.839496
-1.8010356,2250,335.839496
-6.889547,2250,335.839496
0.66221374,2250,335.839496
-52.81698,2250,335.839496
102.18,2250,335.839496
-0.109236114,2250,335.839496
1.5992054,2250,335.839496
8.501137,2250,335.839496
3.897248,2250,335.839496
9.025539,2250,335.839496
4.922841,2250,335.839496
-0.056294177,2250,335.839496
-1.58522,2250,335.839496
2.275643,2250,335.839496
3.2020779,2250,335.839496
10.642469,2250,335.839496
3.3669724,2250,335.839496
3.4528434,2250,335.839496
7.810912,2250,335.839496
3.8765354,2250,335.839496
1.2235249,2250,335.839496
1.9471755,2250,335.839496
5.747996,2250,335.839496
-1.9285845,2250,335.839496
-3.2373784,2250,335.839496
-38.822384,2250,357.098566
94.62099,2250,357.098566
99.986176,2250,357.098566
-51.088535,2250,357.098566
-0.051553905,2250,357.098566
2.891493,2250,357.098566
2.0916517,2250,357.098566
0.6009634,2250,357.098566
-0.10521457,2250,357.098566
-1.004507,2250,357.098566
2.1461096,2250,357.098566
1.1538994,2250,357.098566
-0.18817268,2250,357.098566
0.92437375,2250,357.098566
-0.8143546,2250,357.098566
-2.8216002,2250,357.098566
-51.448555,2250,357.098566
89.19769,2250,357.098566
8.0427885,2250,357.098566
1.8957772,2250,357.098566
-4.3301334,2250,357.098566
6.1942225,2250,357.098566
-0.8541258,2250,357.098566
1.9597074,2250,357.098566
3.1584795,2250,357.098566
1.3632238,2250,357.098566
0.346755,2250,357.098566
2.6306474,2250,357.098566
2.4564207,2250,357.098566
-1.7079651,2250,357.098566
-0.16221131,2250,357.098566
-49.292473,2250,357.098566
-1.1712664,2250,357.098566
6.2457185,2250,357.098566
1.1119381,2250,357.098566
3.4122148,2250,357.098566
0.90924853,2250,357.098566
0.07860624,2250,357.098566
-0.025488952,2250,357.098566
3.1202955,2250,357.098566
1.4268695,2250,378.167966
1.5383426,2250,378.167966
99.06277,2250,378.167966
-52.279987,2250,378.167966
3.2246923,2250,378.167966
3.069829,2250,378.167966
1.8808917,2250,378.167966
-0.13084826,2250,378.167966
1.2982149,2250,378.167966
1.5802698,2250,378.167966
1.6811327,2250,378.167966
-1.2444348,2250,378.167966
-6.1387577,2250,378.167966
4.4457674,2250,378.167966
-0.519061,2250,378.167966
4.040115,2250,378.167966
2.727853,2250,378.167966
3.587558,2250,378.167966
3.2809012,2250,378.167966
-0.7034869,2250,378.167966
0.5302434,2250,378.167966
2.2742238,2250,378.167966
1.5127699,2250,378.167966
4.576898,2250,378.167966
1.3519826,2250,378.167966
1.2641754,2250,378.167966
3.6904378,2250,378.167966
2.8878105,2250,378.167966
-1.3436229,2250,378.167966
1.3358858,2250,378.167966
0.22351864,2250,378.167966
0.42020923,2250,378.167966
-43.582813,2250,378.167966
89.082634,2250,378.167966
0.27574432,2250,378.167966
4.013403,2250,378.167966
5.3897767,2250,378.167966
10.13045,2250,378.167966
-0.19790502,2250,378.167966
3.7240455,2250,378.167966
1.3256124,2250,399.289392
-1.5973498,2250,399.289392
0.93249893,2250,399.289392
-0.06881115,2250,399.289392
5.0315995,2250,399.289392
0.96268964,2250,399.289392
1.3747644,2250,399.289392
-1.0423142,2250,399.289392
4.1271663,2250,399.289392
1.5411581,2250,399.289392
1.4713101,2250,399.289392
1.4578582,2250,399.289392
-0.1833226,2250,399.289392
2.2061932,2250,399.289392
4.232917,2250,399.289392
0.5221509,2250,399.289392
2.7251346,2250,399.289392
0.0739697,2250,399.289392
1.6899201,2250,399.289392
-0.44940448,2250,399.289392
-0.09222833,2250,399.289392
0.7618606,2250,399.289392
1.6195116,2250,399.289392
2.4147062,2250,399.289392
106.9333,2250,399.289392
-53.38346,2250,399.289392
4.9151855,2250,399.289392
3.4009964,2250,399.289392
1.8102031,2250,399.289392
2.6207893,2250,399.289392
87.18563,2250,399.289392
-46.541862,2250,399.289392
2.3038964,2250,399.289392
1.0376538,2250,399.289392
3.347485,2250,399.289392
0.7561916,2250,399.289392
104.47836,2250,399.289392
-55.198784,2250,399.289392
1.9132657,2250,399.289392
2.2074533,2250,399.289392
-1.2095339,2250,420.308231
7.478541,2250,420.308231
-2.0818434,2250,420.308231
4.9120746,2250,420.308231
-0.44938418,2250,420.308231
1.8772396,2250,420.308231
0.42499223,2250,420.308231
0.21547146,2250,420.308231
-52.89473,2250,420.308231
96.23698,2250,420.308231
-53.296448,2250,420.308231
100.646866,2250,420.308231
2.018866,2250,420.308231
-0.01935798,2250,420.308231
-0.2530662,2250,420.308231
2.625909,2250,420.308231
0.022971664,2250,420.308231
1.6924243,2250,420.308231
0.0077933366,2250,420.308231
1.3131357,2250,420.308231
0.5831131,2250,420.308231
9.506529,2250,420.308231
-0.8258365,2250,420.308231
0.38091275,2250,420.308231
0.8426766,2250,420.308231
2.041358,2250,420.308231
1.3259602,2250,420.308231
1.589984,2250,420.308231
-0.61198825,2250,420.308231
2.7934248,2250,420.308231
0.337595,2250,420.308231
-0.6341465,2250,420.308231
3.7337708,2250,420.308231
0.4597311,2250,420.308231
1.0480025,2250,420.308231
1.7778344,2250,420.308231
3.5112412,2250,420.30923
1.570345,2250,420.30923
2.6234918,2250,420.30923
2.0558708,2250,420.30923
